Left: 130, Right: 170, Top: 86, Bottom: 136, Weight: 1472, color: (230, 219, 82)
Left: 257, Right: 303, Top: 65, Bottom: 136, Weight: 1902, color: (197, 176, 62)
Left: 84, Right: 122, Top: 58, Bottom: 136, Weight: 1999, color: (200, 186, 63)
Left: 240, Right: 281, Top: 48, Bottom: 128, Weight: 2065, color: (192, 175, 77)
Left: 57, Right: 92, Top: 45, Bottom: 136, Weight: 1919, color: (212, 192, 64)
Left: 249, Right: 294, Top: 43, Bottom: 121, Weight: 1979, color: (196, 179, 77)
Left: 109, Right: 146, Top: 54, Bottom: 136, Weight: 1809, color: (213, 190, 62)
Left: 242, Right: 284, Top: 50, Bottom: 130, Weight: 2027, color: (192, 175, 75)
Left: 115, Right: 151, Top: 62, Bottom: 136, Weight: 1851, color: (185, 164, 54)
Left: 254, Right: 299, Top: 47, Bottom: 123, Weight: 1919, color: (197, 180, 78)
Left: 125, Right: 160, Top: 57, Bottom: 136, Weight: 1831, color: (193, 171, 56)
Left: 244, Right: 284, Top: 48, Bottom: 127, Weight: 1978, color: (189, 171, 69)
Left: 149, Right: 187, Top: 58, Bottom: 136, Weight: 1818, color: (196, 174, 58)
Left: 259, Right: 307, Top: 52, Bottom: 128, Weight: 1986, color: (194, 176, 67)
Left: 251, Right: 295, Top: 55, Bottom: 133, Weight: 1970, color: (197, 177, 68)
Left: 141, Right: 176, Top: 51, Bottom: 136, Weight: 1867, color: (199, 176, 58)
Left: 238, Right: 279, Top: 45, Bottom: 126, Weight: 2059, color: (195, 182, 89)
Left: 140, Right: 175, Top: 51, Bottom: 136, Weight: 1841, color: (199, 175, 58)
Left: 143, Right: 178, Top: 49, Bottom: 136, Weight: 1878, color: (201, 178, 59)
Left: 251, Right: 295, Top: 42, Bottom: 118, Weight: 1909, color: (195, 177, 70)
Left: 244, Right: 287, Top: 42, Bottom: 124, Weight: 2120, color: (189, 168, 70)
Left: 138, Right: 173, Top: 35, Bottom: 134, Weight: 2046, color: (198, 179, 67)
Left: 137, Right: 171, Top: 37, Bottom: 135, Weight: 2001, color: (206, 186, 71)
Left: 249, Right: 295, Top: 28, Bottom: 109, Weight: 2144, color: (189, 169, 66)
Left: 129, Right: 161, Top: 21, Bottom: 119, Weight: 1959, color: (210, 189, 64)
Left: 238, Right: 278, Top: 18, Bottom: 98, Weight: 2042, color: (189, 167, 61)
Left: 127, Right: 163, Top: 34, Bottom: 117, Weight: 1750, color: (236, 222, 102)
Left: 243, Right: 289, Top: 18, Bottom: 100, Weight: 2230, color: (190, 170, 66)
Left: 133, Right: 172, Top: 49, Bottom: 131, Weight: 1723, color: (243, 229, 107)
Left: 255, Right: 298, Top: 39, Bottom: 121, Weight: 2332, color: (209, 185, 62)
Left: 122, Right: 160, Top: 47, Bottom: 131, Weight: 1783, color: (234, 221, 108)
Left: 227, Right: 262, Top: 15, Bottom: 95, Weight: 2148, color: (211, 185, 63)
Left: 114, Right: 154, Top: 51, Bottom: 125, Weight: 1902, color: (228, 210, 83)
Left: 213, Right: 253, Top: 15, Bottom: 91, Weight: 1844, color: (196, 172, 59)
Left: 127, Right: 168, Top: 30, Bottom: 133, Weight: 2704, color: (185, 171, 57)
Left: 200, Right: 236, Top: 11, Bottom: 92, Weight: 2116, color: (194, 169, 67)
Left: 132, Right: 174, Top: 38, Bottom: 136, Weight: 2819, color: (197, 180, 59)
Left: 211, Right: 242, Top: 23, Bottom: 100, Weight: 1488, color: (149, 136, 47)
Left: 107, Right: 149, Top: 47, Bottom: 136, Weight: 2530, color: (193, 177, 63)
Left: 218, Right: 251, Top: 26, Bottom: 102, Weight: 1520, color: (145, 132, 47)
Left: 114, Right: 153, Top: 61, Bottom: 136, Weight: 2127, color: (217, 202, 66)
Left: 122, Right: 155, Top: 38, Bottom: 62, Weight: 569, color: (195, 186, 63)
Left: 219, Right: 252, Top: 25, Bottom: 101, Weight: 1508, color: (146, 134, 47)
Left: 109, Right: 152, Top: 34, Bottom: 136, Weight: 2866, color: (194, 178, 63)
Left: 222, Right: 249, Top: 29, Bottom: 105, Weight: 1357, color: (154, 137, 47)
Left: 109, Right: 149, Top: 55, Bottom: 134, Weight: 2166, color: (221, 207, 71)
Left: 117, Right: 149, Top: 32, Bottom: 55, Weight: 536, color: (184, 174, 61)
Left: 228, Right: 264, Top: 29, Bottom: 105, Weight: 1582, color: (134, 123, 45)
